"WBIC","species","surveyYear","county","meanEF_CPEkm","totalFishCaught","totalDistShockedKm","totalHoursSampled","std","N"
2100300,"BLUEGILL",2009,"BARRON",24.5255819155679,150,2.3612098,1.767,NA,1
2100300,"YELLOW PERCH",2009,"BARRON",0.981768923906695,6,2.3612098,1.767,NA,1
2100800,"BLACK CRAPPIE",2011,"BARRON",2.37364385400226,13,2.1126614,1.35,NA,1
2100800,"BLUEGILL",2011,"BARRON",6.58033728112145,36,2.1126614,1.35,NA,1
2100800,"YELLOW PERCH",2011,"BARRON",7.49375520399667,41,2.1126614,1.35,NA,1
2103200,"BLACK CRAPPIE",2010,"BARRON",5.23195844259137,24,1.771528721,7.617,NA,1
2103200,"BLUEGILL",2010,"BARRON",10.0289559695279,46,1.771528721,7.617,NA,1
2103200,"YELLOW PERCH",2010,"BARRON",3.70338151043285,17,1.771528721,7.617,NA,1
2103900,"BLACK CRAPPIE",2008,"BARRON",2.79617731492413,36,4.970968,3.2,NA,1
2103900,"BLACK CRAPPIE",2014,"BARRON",1.78955348155144,23,4.970968,2.867,NA,1
2103900,"BLUEGILL",2008,"BARRON",37.9845153914027,489,4.970968,3.2,NA,1
2103900,"BLUEGILL",2014,"BARRON",27.3404004125915,352,4.970968,2.867,NA,1
2103900,"YELLOW PERCH",2008,"BARRON",0.54680800825183,7,4.970968,3.2,NA,1
2103900,"YELLOW PERCH",2014,"BARRON",1.01283756073918,13,4.970968,2.867,NA,1
2104500,"BLACK CRAPPIE",2006,"BARRON",36.9716778306635,119,1.242742,0.567,NA,1
2104500,"BLACK CRAPPIE",2009,"BARRON",28.906259708949,107,1.4291533,0.867,NA,1
2104500,"BLACK CRAPPIE",2016,"BARRON",11.0790758944661,41,1.4291533,1.017,NA,1
2104500,"BLUEGILL",2006,"BARRON",65.5548237165546,211,1.242742,0.567,NA,1
2104500,"BLUEGILL",2016,"BARRON",32.9576099519058,122,1.4291533,1.017,NA,1
2104500,"YELLOW PERCH",2006,"BARRON",8.69921831309729,28,1.242742,0.567,NA,1
2104500,"YELLOW PERCH",2009,"BARRON",0.807784557644749,3,1.4291533,0.867,NA,1
2104500,"YELLOW PERCH",2016,"BARRON",7.29491592826873,27,1.4291533,1.017,NA,1
2105100,"BLACK CRAPPIE",1996,"BARRON",0.130488274696459,11,32.311292,20.233,NA,1
2105100,"BLACK CRAPPIE",2008,"BARRON",1.55343184162452,20,4.970968,2.85,NA,1
2105100,"BLACK CRAPPIE",2014,"BARRON",0.310686368324903,4,4.970968,2.65,NA,1
2105100,"BLUEGILL",1996,"BARRON",4.93369952899947,413,32.311292,20.233,NA,1
2105100,"BLUEGILL",2008,"BARRON",33.2434414107647,428,4.970968,2.85,NA,1
2105100,"BLUEGILL",2014,"BARRON",21.5181378701828,277,4.970968,2.65,NA,1
2105100,"YELLOW PERCH",1996,"BARRON",0.851280649210235,71,32.311292,20.233,NA,1
2105100,"YELLOW PERCH",2008,"BARRON",1.9448966657139,25,4.970968,2.85,NA,1
2105100,"YELLOW PERCH",2014,"BARRON",3.03229895485106,39,4.970968,2.65,NA,1
2105800,"BLACK CRAPPIE",2008,"BARRON",18.1440839101744,73,1.5534275,1.083,NA,1
2105800,"BLACK CRAPPIE",2016,"BARRON",5.02069171213044,21,1.6155646,NA,NA,1
2105800,"BLUEGILL",2008,"BARRON",14.4158474902755,58,1.5534275,1.083,NA,1
2105800,"BLUEGILL",2013,"BARRON",5.97760572657114,25,1.6155646,0.867,NA,1
2105800,"BLUEGILL",2016,"BARRON",13.6204903873638,57,1.6155646,NA,NA,1
2105800,"YELLOW PERCH",2008,"BARRON",10.9361601650366,44,1.5534275,1.083,NA,1
2105800,"YELLOW PERCH",2013,"BARRON",12.1913330930692,51,1.6155646,0.867,NA,1
2105800,"YELLOW PERCH",2016,"BARRON",14.0989473945841,59,1.6155646,NA,NA,1
2106200,"BLACK CRAPPIE",2012,"WASHBURN",2.8831694980551,13,1.7398388,1.167,NA,1
2106200,"BLUEGILL",2012,"WASHBURN",122.056246660122,550,1.7398388,1.167,NA,1
2106800,"BLACK CRAPPIE",2009,"WASHBURN",1.11847092596965,18,6.21371,4.233,NA,1
2106800,"BLACK CRAPPIE",2015,"WASHBURN",1.36702002062958,22,6.21371,3.783,NA,1
2106800,"BLUEGILL",2009,"WASHBURN",19.5732412044689,315,6.21371,4.233,NA,1
2106800,"BLUEGILL",2015,"WASHBURN",23.9228503610176,385,6.21371,3.783,NA,1
2106800,"YELLOW PERCH",2015,"WASHBURN",2.42335367293425,39,6.21371,3.783,NA,1
2107500,"BLACK CRAPPIE",2011,"WASHBURN",6.92209228627885,39,2.1747985,1.517,NA,1
2107500,"BLUEGILL",2011,"WASHBURN",63.3800191382803,357,2.1747985,1.517,NA,1
2107600,"BLACK CRAPPIE",2015,"WASHBURN",3.97678551455876,8,0.77671375,0.567,NA,1
2107600,"BLUEGILL",2015,"WASHBURN",6.95937465047784,14,0.77671375,0.567,NA,1
2107700,"BLUEGILL",2015,"WASHBURN",34.1755005157394,110,1.242742,0.833,NA,1
2107700,"YELLOW PERCH",2015,"WASHBURN",4.66029552487355,15,1.242742,0.833,NA,1
2109300,"BLUEGILL",2000,"WASHBURN",96.6607429132439,560,2.2369356,1.283,NA,1
2109300,"YELLOW PERCH",2000,"WASHBURN",8.75203499571253,87,4.1010486,2.683,8.7128434457164,2
2109600,"BLACK CRAPPIE",2010,"BARRON",0.0745647283979768,7,35.418147,22.6,NA,1
2109600,"BLACK CRAPPIE",2016,"BARRON",1.86411820994942,24,4.970968,3.1,NA,1
2109600,"BLUEGILL",2010,"BARRON",1.55964556899101,143,35.418147,22.6,NA,1
2109600,"BLUEGILL",2016,"BARRON",5.90304099817316,76,4.970968,3.1,NA,1
2109600,"YELLOW PERCH",2005,"BARRON",0.0124274547329961,1,39.5191956,29.1,NA,1
2109600,"YELLOW PERCH",2010,"BARRON",0.186411820994942,17,35.418147,22.6,NA,1
2109600,"YELLOW PERCH",2016,"BARRON",0.236121639926927,3,4.970968,3.1,NA,1
2109700,"BLACK CRAPPIE",2002,"RUSK",250.10563336523,2,1.243363371,2.45,353.263401855292,2
2109700,"BLUEGILL",2002,"RUSK",6249.34134489915,29,1.243363371,2.45,8836.14577835238,2
2109700,"YELLOW PERCH",2002,"RUSK",499.900580362136,1,0.000621371,1.75,NA,1
2109800,"BLACK CRAPPIE",2010,"BARRON",1.86411820994942,12,2.485484,1.383,NA,1
2109800,"BLACK CRAPPIE",2016,"BARRON",0.466029552487355,3,2.485484,1.533,NA,1
2109800,"BLUEGILL",2010,"BARRON",22.2140753352306,143,2.485484,1.383,NA,1
2109800,"BLUEGILL",2016,"BARRON",23.6121639926927,152,2.485484,1.533,NA,1
2109800,"YELLOW PERCH",2010,"BARRON",1.39808865746207,9,2.485484,1.383,NA,1
2109800,"YELLOW PERCH",2016,"BARRON",0.310686368324903,2,2.485484,1.533,NA,1
2110900,"BLACK CRAPPIE",2002,"RUSK",1.86411820994942,6,1.242742,0.8,NA,1
2110900,"BLACK CRAPPIE",2011,"RUSK",1.86411820994942,6,1.242742,0.983,NA,1
2110900,"BLUEGILL",2002,"RUSK",8.07784557644749,52,2.485484,1.2,2.63626125437713,2
2110900,"BLUEGILL",2011,"RUSK",46.6029552487355,150,1.242742,0.983,NA,1
2112800,"BLACK CRAPPIE",2010,"WASHBURN",0.310686368324903,2,2.485484,1.867,NA,1
2112800,"BLACK CRAPPIE",2016,"WASHBURN",6.05838418233562,39,2.485484,1.533,NA,1
2112800,"BLUEGILL",2010,"WASHBURN",15.3789752320827,99,2.485484,1.867,NA,1
2112800,"BLUEGILL",2016,"WASHBURN",1.55343184162452,10,2.485484,1.533,NA,1
2112800,"YELLOW PERCH",2016,"WASHBURN",0.621372736649807,4,2.485484,1.533,NA,1
2113300,"BLACK CRAPPIE",2009,"SAWYER",14.8632358606634,82,2.130059788,2,NA,1
2113300,"BLACK CRAPPIE",2014,"SAWYER",35.6232989921334,86,0.9320565,1.583,NA,1
2113300,"BLUEGILL",2009,"SAWYER",42.5951010973442,235,2.130059788,2,NA,1
2113300,"BLUEGILL",2014,"SAWYER",141.672983956156,342,0.9320565,1.583,NA,1
2113300,"YELLOW PERCH",2009,"SAWYER",0.907204195508718,5,2.130059788,2,NA,1
2113300,"YELLOW PERCH",2014,"SAWYER",17.3984366261946,42,0.9320565,1.583,NA,1
2114300,"BLACK CRAPPIE",2009,"SAWYER",2.9080244075211,7,0.929571016,0.7,NA,1
2114300,"BLUEGILL",2009,"SAWYER",22.4253420656915,54,0.929571016,0.7,NA,1
2114300,"YELLOW PERCH",2009,"SAWYER",0.416319733555371,1,0.929571016,0.7,NA,1
2125400,"BLACK CRAPPIE",2012,"EAU CLAIRE",3.72823641989884,12,1.242742,1.1,NA,1
2125400,"BLUEGILL",2011,"EAU CLAIRE",54.680800825183,44,0.3106855,0.3,NA,1
2125400,"BLUEGILL",2012,"EAU CLAIRE",45.049523407111,145,1.242742,1.1,NA,1
2128100,"BLACK CRAPPIE",2001,"EAU CLAIRE",4.73796711695478,61,4.970968,4.45,5.16267828982187,2
2128100,"BLACK CRAPPIE",2003,"EAU CLAIRE",16.0003479687325,103,2.485484,2.517,NA,1
2128100,"BLACK CRAPPIE",2008,"EAU CLAIRE",2.79617731492413,9,1.242742,1.617,NA,1
2128100,"BLACK CRAPPIE",2012,"EAU CLAIRE",4.97098189319845,8,0.621371,0.5,NA,1
2128100,"BLACK CRAPPIE",2016,"EAU CLAIRE",1.08740228913716,7,2.485484,2.383,NA,1
2128100,"BLUEGILL",2001,"EAU CLAIRE",2.95152049908658,38,4.970968,4.45,0.219688437864761,2
2128100,"BLUEGILL",2003,"EAU CLAIRE",8.69921831309729,56,2.485484,2.517,NA,1
2128100,"BLUEGILL",2008,"EAU CLAIRE",5.90304099817316,19,1.242742,1.617,NA,1
2128100,"BLUEGILL",2012,"EAU CLAIRE",1.86411820994942,3,0.621371,0.5,NA,1
2128100,"BLUEGILL",2016,"EAU CLAIRE",1.24274547329961,8,2.485484,2.383,NA,1
2128100,"YELLOW PERCH",2001,"EAU CLAIRE",29.1268470304597,375,4.970968,4.45,12.1927083014942,2
2128100,"YELLOW PERCH",2003,"EAU CLAIRE",30.1365777275156,194,2.485484,2.517,NA,1
2128100,"YELLOW PERCH",2012,"EAU CLAIRE",45.3602097754359,73,0.621371,0.5,NA,1
2128100,"YELLOW PERCH",2016,"EAU CLAIRE",15.2236320479203,98,2.485484,2.383,NA,1
2133200,"BLACK CRAPPIE",2002,"EAU CLAIRE",18.4858389153318,238,4.970968,6.434,18.0144519049104,2
2133200,"BLACK CRAPPIE",2003,"EAU CLAIRE",25.6813352057365,248,3.728226,3.5,NA,1
2133200,"BLACK CRAPPIE",2008,"EAU CLAIRE",5.90304099817316,19,1.242742,0.95,NA,1
2133200,"BLACK CRAPPIE",2013,"EAU CLAIRE",44.3225173052307,107,0.9320565,0.817,NA,1
2133200,"BLUEGILL",2002,"EAU CLAIRE",42.4863608684305,547,4.970968,6.434,48.0019236734502,2
2133200,"BLUEGILL",2003,"EAU CLAIRE",103.663613655287,1001,3.728226,3.5,NA,1
2133200,"BLUEGILL",2008,"EAU CLAIRE",18.0198093628444,58,1.242742,0.95,NA,1
2133200,"BLUEGILL",2013,"EAU CLAIRE",4.97098189319845,12,0.9320565,0.817,NA,1
2133200,"YELLOW PERCH",2002,"EAU CLAIRE",56.3119042588887,725,4.970968,6.434,49.979119614233,2
2133200,"YELLOW PERCH",2003,"EAU CLAIRE",16.155691152895,156,3.728226,3.5,NA,1
2133200,"YELLOW PERCH",2013,"EAU CLAIRE",23.6121639926927,57,0.9320565,0.817,NA,1
2149900,"BLACK CRAPPIE",2011,"EAU CLAIRE",3.72823641989884,9,0.9320565,0.8,NA,1
2149900,"BLUEGILL",2011,"EAU CLAIRE",0.416319733555371,1,0.9320565,0.8,NA,1
2149900,"YELLOW PERCH",2011,"EAU CLAIRE",1.24274547329961,3,0.9320565,0.8,NA,1
2152100,"BLACK CRAPPIE",2011,"CHIPPEWA",52.8166826152336,85,0.621371,0.7,NA,1
2152100,"BLUEGILL",2011,"CHIPPEWA",91.3417922875216,147,0.621371,0.7,NA,1
2152100,"YELLOW PERCH",2011,"CHIPPEWA",54.0594280885332,87,0.621371,0.7,NA,1
2152600,"BLACK CRAPPIE",2011,"CHIPPEWA",0.621372736649807,1,0.621371,0.7,NA,1
2152800,"BLACK CRAPPIE",2011,"CHIPPEWA",8.69921831309729,35,1.5534275,1.5,NA,1
2152800,"BLACK CRAPPIE",2015,"CHIPPEWA",2.17480457827432,35,6.21371,5.3,NA,1
2152800,"BLUEGILL",2011,"CHIPPEWA",14.6643965849354,59,1.5534275,1.5,NA,1
2152800,"BLUEGILL",2015,"CHIPPEWA",2.60976549392919,42,6.21371,5.3,NA,1
2152800,"YELLOW PERCH",2011,"CHIPPEWA",9.19631650241714,37,1.5534275,1.5,NA,1
2152800,"YELLOW PERCH",2015,"CHIPPEWA",0.559235462984826,9,6.21371,5.3,NA,1
2157000,"BLACK CRAPPIE",2014,"CHIPPEWA",12.5827979171586,81,2.485484,2.4,NA,1
2157000,"BLUEGILL",2014,"CHIPPEWA",42.2533460921869,272,2.485484,2.4,NA,1
2157000,"YELLOW PERCH",2014,"CHIPPEWA",1.55343184162452,10,2.485484,2.4,NA,1
2160700,"BLACK CRAPPIE",2002,"TAYLOR",127.692097381535,411,1.242742,1.1,68.1034157380758,2
2160700,"BLACK CRAPPIE",2010,"TAYLOR",10.0041010600619,84,3.241071136,2.683,NA,1
2160700,"BLACK CRAPPIE",2014,"TAYLOR",4.34960915654865,35,3.106855,1.967,NA,1
2160700,"BLUEGILL",2002,"TAYLOR",102.526501547218,330,1.242742,1.1,14.9388137748037,2
2160700,"BLUEGILL",2010,"TAYLOR",26.5636844917792,223,3.241071136,2.683,NA,1
2160700,"BLUEGILL",2014,"TAYLOR",37.5309132936483,302,3.106855,1.967,NA,1
2160700,"YELLOW PERCH",2002,"TAYLOR",5.28166826152336,17,1.242742,1.1,2.19688437864761,2
2160700,"YELLOW PERCH",2010,"TAYLOR",1.78955348155144,15,3.241071136,2.683,NA,1
2160700,"YELLOW PERCH",2014,"TAYLOR",3.97678551455876,32,3.106855,1.967,NA,1
2165100,"BLUEGILL",2016,"TAYLOR",43.8005642064449,43,0.37903631,0.367,NA,1
2169200,"BLACK CRAPPIE",2000,"CHIPPEWA",12.961835286515,73,2.1747985,1.8,NA,1
2169200,"BLACK CRAPPIE",2012,"CHIPPEWA",7.25141983670324,35,1.864113,1.4,NA,1
2169200,"BLUEGILL",2000,"CHIPPEWA",122.497421303143,690,2.1747985,1.8,NA,1
2169200,"BLUEGILL",2012,"CHIPPEWA",7.87279257335305,38,1.864113,1.4,NA,1
2169200,"YELLOW PERCH",2000,"CHIPPEWA",0.180198093628444,1,2.1747985,1.8,NA,1
2169200,"YELLOW PERCH",2012,"CHIPPEWA",0.621372736649807,3,1.864113,1.4,NA,1
2171200,"BLACK CRAPPIE",2014,"CHIPPEWA",15.3230516857842,108,2.72160498,2.3,NA,1
2171200,"BLUEGILL",2014,"CHIPPEWA",15.4659674152137,109,2.72160498,2.3,NA,1
2171200,"YELLOW PERCH",2014,"CHIPPEWA",0.851280649210235,6,2.72160498,2.3,NA,1
2171600,"BLACK CRAPPIE",2012,"CHIPPEWA",2.97637540855257,9,1.16817748,0.9,NA,1
2171600,"BLUEGILL",2012,"CHIPPEWA",15.5343184162452,47,1.16817748,0.9,NA,1
2171600,"YELLOW PERCH",2012,"CHIPPEWA",0.994196378639691,3,1.16817748,0.9,NA,1
2174700,"BLACK CRAPPIE",2009,"CHIPPEWA",3.31191668634347,24,2.7961695,3.2,NA,1
2174700,"YELLOW PERCH",2009,"CHIPPEWA",0.826425739744243,6,2.7961695,3.2,NA,1
2178400,"BLACK CRAPPIE",2014,"CHIPPEWA",18.7095331005257,53,1.09361296,0.85,NA,1
2178400,"BLUEGILL",2014,"CHIPPEWA",22.2451439720631,63,1.09361296,0.85,NA,1
2178400,"YELLOW PERCH",2014,"CHIPPEWA",3.5293971441709,10,1.09361296,0.85,NA,1
2181400,"BLACK CRAPPIE",2009,"CHIPPEWA",1.70877502578697,11,2.485484,2.183,NA,1
2181400,"BLUEGILL",2009,"CHIPPEWA",10.2526501547218,66,2.485484,2.183,NA,1
2181400,"YELLOW PERCH",2009,"CHIPPEWA",0.155343184162452,1,2.485484,2.183,NA,1
2184900,"BLACK CRAPPIE",2013,"CHIPPEWA",16.155691152895,39,0.9320565,0.7,NA,1
2184900,"BLUEGILL",2013,"CHIPPEWA",6.21372736649807,15,0.9320565,0.7,NA,1
2184900,"YELLOW PERCH",2013,"CHIPPEWA",3.72823641989884,9,0.9320565,0.7,NA,1
2193300,"BLACK CRAPPIE",2016,"TAYLOR",15.2981967763182,32,0.8077823,0.5,NA,1
2193300,"BLUEGILL",2016,"TAYLOR",117.582362956243,246,0.8077823,0.5,NA,1
2193300,"YELLOW PERCH",2016,"TAYLOR",7.17064138093877,15,0.8077823,0.5,NA,1
2195400,"BLACK CRAPPIE",2015,"TAYLOR",8.43824176370438,11,0.50331051,0.45,NA,1
2195400,"BLUEGILL",2015,"TAYLOR",48.330371456622,63,0.50331051,0.45,NA,1
2195400,"YELLOW PERCH",2015,"TAYLOR",4.60437197857507,6,0.50331051,0.45,NA,1
2197600,"BLACK CRAPPIE",2010,"TAYLOR",17.3176581704301,31,0.690964552,0.7,NA,1
2197600,"BLUEGILL",2010,"TAYLOR",84.3389215454783,151,0.690964552,0.7,NA,1
2197600,"YELLOW PERCH",2010,"TAYLOR",3.90843451352728,7,0.690964552,0.7,NA,1
2200400,"BLACK CRAPPIE",2016,"TAYLOR",0.478457007220351,2,1.60935089,1.25,NA,1
2200400,"BLUEGILL",2016,"TAYLOR",46.783153342364,195,1.60935089,1.25,NA,1
2200400,"YELLOW PERCH",2016,"TAYLOR",0.956914014440702,4,1.60935089,1.25,NA,1
2200500,"BLUEGILL",2016,"TAYLOR",176.184025749686,224,0.49088309,0.383,NA,1
2202600,"BLACK CRAPPIE",2011,"PRICE",3.79037369356382,5,0.50952422,0.6,NA,1
2202600,"BLUEGILL",2011,"PRICE",154.585109423739,204,0.50952422,0.6,NA,1
2202600,"YELLOW PERCH",2011,"PRICE",12.8810568307505,17,0.50952422,0.6,NA,1
2204100,"BLACK CRAPPIE",2015,"TAYLOR",3.32434414107647,10,1.16196377,0.983,NA,1
2204100,"BLUEGILL",2015,"TAYLOR",22.9286539823779,69,1.16196377,0.983,NA,1
2204100,"YELLOW PERCH",2015,"TAYLOR",3.98921296929176,12,1.16196377,0.983,NA,1
2206300,"BLUEGILL",2016,"PRICE",10.8740228913716,14,0.4970968,0.383,NA,1
2206300,"YELLOW PERCH",2016,"PRICE",6.21372736649807,8,0.4970968,0.383,NA,1
2210900,"BLACK CRAPPIE",2015,"PRICE",12.1229820920377,40,1.27381055,1.15,NA,1
2210900,"BLUEGILL",2015,"PRICE",32.4356568531199,107,1.27381055,1.15,NA,1
2210900,"YELLOW PERCH",2015,"PRICE",6.97180210521083,23,1.27381055,1.15,NA,1
2211300,"BLACK CRAPPIE",2015,"PRICE",1.39808865746207,2,0.55302019,0.5,NA,1
2211300,"YELLOW PERCH",2015,"PRICE",29.3225794425044,42,0.55302019,0.5,NA,1
2217000,"BLACK CRAPPIE",2001,"PRICE",5.84090372450818,47,3.106855,1.9,NA,1
2217000,"BLACK CRAPPIE",2002,"PRICE",7.76715920812258,28,1.5534275,1.6,5.71189938448378,2
2217000,"BLACK CRAPPIE",2012,"PRICE",0.621372736649807,4,2.485484,2.233,NA,1
2217000,"BLUEGILL",2001,"PRICE",13.1731020169759,106,3.106855,1.9,NA,1
2217000,"BLUEGILL",2002,"PRICE",10.4608100214995,45,1.5534275,1.6,5.12752813976351,2
2217000,"BLUEGILL",2012,"PRICE",13.5148570221333,87,2.485484,2.233,NA,1
2217000,"YELLOW PERCH",2001,"PRICE",0.497098189319845,4,3.106855,1.9,NA,1
2217000,"YELLOW PERCH",2002,"PRICE",4.14144928977096,14,1.5534275,1.6,4.68815126403399,2
2217000,"YELLOW PERCH",2012,"PRICE",0.776715920812258,5,2.485484,2.233,NA,1
2227500,"BLACK CRAPPIE",2015,"RUSK",0.205053003094436,1,1.87032671,1.483,NA,1
2227500,"YELLOW PERCH",2015,"RUSK",0.205053003094436,1,1.87032671,1.483,NA,1
2228700,"YELLOW PERCH",2015,"RUSK",0.410106006188872,2,1.87032671,1.717,NA,1
2229200,"BLACK CRAPPIE",2010,"RUSK",0.658655100848795,9,5.2816535,2.75,NA,1
2229200,"BLACK CRAPPIE",2011,"RUSK",3.24977941267849,39,4.63542766,3.583,NA,1
2229200,"BLACK CRAPPIE",2012,"RUSK",4.59194452384207,48,4.0389115,9.383,NA,1
2229200,"BLACK CRAPPIE",2013,"RUSK",1.02526501547218,9,3.38647195,3.15,NA,1
2229200,"BLACK CRAPPIE",2014,"RUSK",1.86411820994942,18,3.728226,3.883,NA,1
2229200,"BLACK CRAPPIE",2015,"RUSK",2.10645357724284,17,3.11928242,2.765,NA,1
2229200,"BLUEGILL",2009,"RUSK",0.242335367293425,2,3.183905004,2.717,NA,1
2229200,"BLUEGILL",2010,"RUSK",1.31731020169759,18,5.2816535,2.75,NA,1
2229200,"BLUEGILL",2011,"RUSK",1.00041010600619,12,4.63542766,3.583,NA,1
2229200,"BLUEGILL",2012,"RUSK",10.9920837113351,115,4.0389115,9.383,NA,1
2229200,"BLUEGILL",2013,"RUSK",4.56087588700958,40,3.38647195,3.15,NA,1
2229200,"BLUEGILL",2014,"RUSK",0.826425739744243,8,3.728226,3.883,NA,1
2229200,"BLUEGILL",2015,"RUSK",0.987982651273193,8,3.11928242,2.765,NA,1
2229200,"YELLOW PERCH",2009,"RUSK",0.242335367293425,2,3.183905004,2.717,NA,1
2229200,"YELLOW PERCH",2010,"RUSK",13.8876806641232,190,5.2816535,2.75,NA,1
2229200,"YELLOW PERCH",2011,"RUSK",4.91505834689997,59,4.63542766,3.583,NA,1
2229200,"YELLOW PERCH",2012,"RUSK",3.92086196826028,41,4.0389115,9.383,NA,1
2229200,"YELLOW PERCH",2013,"RUSK",8.20833385114395,72,3.38647195,3.15,NA,1
2229200,"YELLOW PERCH",2014,"RUSK",3.5231834168044,34,3.728226,3.883,NA,1
2229200,"YELLOW PERCH",2015,"RUSK",4.57951706910908,37,3.11928242,2.765,NA,1
2230100,"BLACK CRAPPIE",2009,"RUSK",0.19262554836144,1,2.002057362,1.767,NA,1
2230100,"BLACK CRAPPIE",2015,"RUSK",0.615159009283309,3,1.88275413,1.833,NA,1
2230100,"BLUEGILL",2009,"RUSK",3.08822250114954,16,2.002057362,1.767,NA,1
2230100,"YELLOW PERCH",2009,"RUSK",0.19262554836144,1,2.002057362,1.767,NA,1
2230100,"YELLOW PERCH",2015,"RUSK",0.410106006188872,2,1.88275413,1.833,NA,1
2234900,"BLUEGILL",2015,"PRICE",14.3412827618775,48,1.29245168,0.9,NA,1
2234900,"YELLOW PERCH",2015,"PRICE",0.298258913591907,1,1.29245168,0.9,NA,1
2236800,"BLACK CRAPPIE",2013,"PRICE",4.5049523407111,29,2.485484,1.867,NA,1
2236800,"BLUEGILL",2013,"PRICE",10.7186797072092,69,2.485484,1.867,NA,1
2236800,"YELLOW PERCH",2013,"PRICE",8.54387512893484,55,2.485484,1.867,NA,1
2237500,"BLUEGILL",2012,"PRICE",151.888351746679,374,0.95069763,1.017,NA,1
2237500,"YELLOW PERCH",2012,"PRICE",0.403892278822374,1,0.95069763,1.017,NA,1
2238100,"BLACK CRAPPIE",2013,"PRICE",6.39392546012651,18,1.08739925,0.8,NA,1
2238100,"BLUEGILL",2013,"PRICE",8.87941640672574,25,1.08739925,0.8,NA,1
2238100,"YELLOW PERCH",2013,"PRICE",6.03352927286962,17,1.08739925,0.8,NA,1
2239100,"BLACK CRAPPIE",2008,"PRICE",6.91587855891235,24,1.340297247,0.9,NA,1
2239100,"BLACK CRAPPIE",2016,"PRICE",2.87074204332211,9,1.21167345,0.983,NA,1
2239100,"BLUEGILL",2008,"PRICE",55.8986913890166,194,1.340297247,0.9,NA,1
2239100,"BLUEGILL",2016,"PRICE",60.5465594591572,190,1.21167345,0.983,NA,1
2239100,"YELLOW PERCH",2008,"PRICE",2.30529285297078,8,1.340297247,0.9,NA,1
2239100,"YELLOW PERCH",2016,"PRICE",0.956914014440702,3,1.21167345,0.983,NA,1
2239300,"BLACK CRAPPIE",2008,"PRICE",3.07579504641654,20,2.51033884,1.6,NA,1
2239300,"BLACK CRAPPIE",2014,"PRICE",4.14455615345421,20,1.864113,1.183,NA,1
2239300,"BLUEGILL",2008,"PRICE",11.6880211763829,76,2.51033884,1.6,NA,1
2239300,"BLUEGILL",2014,"PRICE",12.0111349994408,58,1.864113,1.183,NA,1
2239400,"BLACK CRAPPIE",2002,"PRICE",27.6169112804007,80,1.1184678,1.4,18.5548854620577,2
2239400,"BLACK CRAPPIE",2008,"PRICE",1.79576720891794,12,2.580553763,1.8,NA,1
2239400,"BLACK CRAPPIE",2014,"PRICE",10.2215815178893,51,1.9262501,1.383,NA,1
2239400,"BLUEGILL",2002,"PRICE",39.3546422757155,114,1.1184678,1.4,45.8929146699485,2
2239400,"BLUEGILL",2008,"PRICE",29.3225794425044,196,2.580553763,1.8,NA,1
2239400,"BLUEGILL",2014,"PRICE",47.3051064411498,236,1.9262501,1.383,NA,1
2239400,"YELLOW PERCH",2002,"PRICE",23.4754619906297,68,1.1184678,1.4,18.5504916933004,2
2239400,"YELLOW PERCH",2008,"PRICE",2.83967340648962,19,2.580553763,1.8,NA,1
2239400,"YELLOW PERCH",2014,"PRICE",0.198839275727938,1,1.9262501,1.383,NA,1
2240000,"BLACK CRAPPIE",2001,"PRICE",48.4670734586849,39,0.3106855,0.3,NA,1
2240000,"BLACK CRAPPIE",2008,"PRICE",2.33636148980327,10,1.652225489,1.033,NA,1
2240000,"BLACK CRAPPIE",2014,"PRICE",2.48549094659923,12,1.864113,1.217,NA,1
2240000,"BLUEGILL",2001,"PRICE",22.369418519393,18,0.3106855,0.3,NA,1
2240000,"BLUEGILL",2008,"PRICE",4.20669342711919,18,1.652225489,1.033,NA,1
2240000,"BLUEGILL",2014,"PRICE",10.5633365230467,51,1.864113,1.217,NA,1
2240000,"YELLOW PERCH",2008,"PRICE",1.16818074490164,5,1.652225489,1.033,NA,1
2240000,"YELLOW PERCH",2014,"PRICE",0.826425739744243,4,1.864113,1.217,NA,1
2240100,"BLACK CRAPPIE",2000,"PRICE",16.6279344327488,99,2.2990727,1.8,NA,1
2240100,"BLACK CRAPPIE",2008,"PRICE",2.41092621820125,16,2.561291262,1.5,NA,1
2240100,"BLACK CRAPPIE",2014,"PRICE",0.428747188288367,2,1.8019759,1.217,NA,1
2240100,"BLUEGILL",2000,"PRICE",29.7264717213268,177,2.2990727,1.8,NA,1
2240100,"BLUEGILL",2008,"PRICE",5.12632507736091,34,2.561291262,1.5,NA,1
2240100,"BLUEGILL",2014,"PRICE",4.92748580163297,23,1.8019759,1.217,NA,1
2240100,"YELLOW PERCH",2000,"PRICE",5.00515739371419,38,2.9204437,2.4,0.0483314563302473,2
2240100,"YELLOW PERCH",2008,"PRICE",3.31813041370997,22,2.561291262,1.5,NA,1
2240100,"YELLOW PERCH",2014,"PRICE",0.857494376576733,4,1.8019759,1.217,NA,1
2242500,"BLACK CRAPPIE",2008,"PRICE",2.96394795381958,29,3.781663906,2.483,NA,1
2242500,"BLACK CRAPPIE",2014,"PRICE",1.55343184162452,10,2.485484,1.683,NA,1
2242500,"BLUEGILL",2008,"PRICE",17.2555208967651,169,3.781663906,2.483,NA,1
